        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.14698093      0.00000000      0.00000000      0.00000000
      0.14724576      0.00000000      0.00000000      0.00000000
      0.14751059      0.00000000      0.00000000      0.00000000
      0.14777542      0.00000000      0.00000000      0.00000000
      0.14804025      0.00000000      0.00000000      0.00000000
      0.14830508      0.00000000      0.00000000      0.00000000
      0.14856992      0.00000000      0.00000000      0.00000000
      0.14883475      0.00000000      0.00000000      0.00000000
      0.14909958      0.00000000      0.00000000      0.00000000
      0.14936441      0.00000000      0.00000000      0.00000000
      0.14962924      0.00000000      0.00000000      0.00000000
      0.14989407      0.00000000      0.00000000      0.00000000
      0.15015890      0.00000000      0.00000000      0.00000000
      0.15042373      0.00000000      0.00000000      0.00000000
      0.15068856      0.00000000      0.00000000      0.00000000
      0.15095339      0.00000000      0.00000000      0.00000000
      0.15121822      0.00000000      0.00000000      0.00000000
      0.15148305      0.00000000      0.00000000      0.00000000
      0.15174788      0.00000000      0.00000000      0.00000000
      0.15201271      0.00000000      0.00000000      0.00000000
      0.15227754      0.00000000      0.00000000      0.00000000
      0.15254237      0.00000000      0.00000000      0.00000000
      0.15280720      0.00000000      0.00000000      0.00000000
      0.15307203      0.00000000      0.00000000      0.00000000
      0.15333686      0.00000000      0.00000000      0.00000000
      0.15360169      0.00000000      0.00000000      0.00000000
      0.15386653      0.00000000      0.00000000      0.00000000
      0.15413136      0.00000000      0.00000000      0.00000000
      0.15439619      0.00000000      0.00000000      0.00000000
      0.15466102      0.00000000      0.00000000      0.00000000
      0.15492585      0.00000000      0.00000000      0.00000000
      0.15519068      0.00000000      0.00000000      0.00000000
      0.15545551      0.00000000      0.00000000      0.00000000
      0.15572034      0.00000000      0.00000000      0.00000000
      0.15598517      0.00000000      0.00000000      0.00000000
      0.15625000      0.00000000      0.00000000      0.00000000
      0.15651483      0.00000000      0.00000000      0.00000000
      0.15677966      0.00000000      0.00000000      0.00000000
      0.15704449      0.00000000      0.00000000      0.00000000
      0.15730932      0.00000000      0.00000000      0.00000000
      0.15757415      0.00000000      0.00000000      0.00000000
      0.15783898      0.00000000      0.00000000      0.00000000
      0.15810381      0.00000000      0.00000000      0.00000000
      0.15836864      0.00000000      0.00000000      0.00000000
      0.15863347      0.00000000      0.00000000      0.00000000
      0.15889831      0.00000000      0.00000000      0.00000000
      0.15916314      0.00000000      0.00000000      0.00000000
      0.15942797      0.00000000      0.00000000      0.00000000
      0.15969280      0.00000000      0.00000000      0.00000000
      0.15995763      0.00000000      0.00000000      0.00000000
      0.16022246      0.00000000      0.00000000      0.00000000
      0.16048729      0.00000000      0.00000000      0.00000000
      0.16075212      0.00000000      0.00000000      0.00000000
      0.16101695      0.00000000      0.00000000      0.00000000
      0.16128178      0.00000000      0.00000000      0.00000000
      0.16154661      0.00000000      0.00000000      0.00000000
      0.16181144      0.00000000      0.00000000      0.00000000
      0.16207627      0.00000000      0.00000000      0.00000000
      0.16234110      0.00000000      0.00000000      0.00000000
      0.16260593      0.00000000      0.00000000      0.00000000
      0.16287076      0.00000000      0.00000000      0.00000000
      0.16313559      0.00000000      0.00000000      0.00000000
      0.16340042      0.00000000      0.00000000      0.00000000
      0.16366525      0.00000000      0.00000000      0.00000000
      0.16393008      0.00000000      0.00000000      0.00000000
      0.16419492      0.00000000      0.00000000      0.00000000
      0.16445975      0.00000000      0.00000000      0.00000000
      0.16472458      0.00000000      0.00000000      0.00000000
      0.16498941      0.00000000      0.00000000      0.00000000
      0.16525424      0.00000000      0.00000000      0.00000000
      0.16551907      0.00000000      0.00000000      0.00000000
      0.16578390      0.00000000      0.00000000      0.00000000
      0.16604873      0.00000000      0.00000000      0.00000000
      0.16631356      0.00000000      0.00000000      0.00000000
      0.16657839      0.00000000      0.00000000      0.00000000
      0.16684322      0.00000000      0.00000000      0.00000000
      0.16710805      0.00000000      0.00000000      0.00000000
      0.16737288      0.00000000      0.00000000      0.00000000
      0.16763771      0.00000000      0.00000000      0.00000000
      0.16790254      0.00000000      0.00000000      0.00000000
      0.16816737      0.00000000      0.00000000      0.00000000
      0.16843220      0.00000000      0.00000000      0.00000000
      0.16869703      0.00000000      0.00000000      0.00000000
      0.16896186      0.00000000      0.00000000      0.00000000
      0.16922669      0.00000000      0.00000000      0.00000000
      0.16949153      0.00000000      0.00000000      0.00000000
      0.16975636      0.00000000      0.00000000      0.00000000
      0.17002119      0.00000000      0.00000000      0.00000000
      0.17028602      0.00000000      0.00000000      0.00000000
      0.17055085      0.00000000      0.00000000      0.00000000
      0.17081568      0.00000000      0.00000000      0.00000000
      0.17108051      0.00000000      0.00000000      0.00000000
      0.17134534      0.00000000      0.00000000      0.00000000
      0.17161017      0.00000000      0.00000000      0.00000000
      0.17187500      0.00000000      0.00000000      0.00000000
      0.17213983      0.00000000      0.00000000      0.00000000
      0.17240466      0.00000000      0.00000000      0.00000000
      0.17266949      0.00000000      0.00000000      0.00000000
      0.17293432      0.00000000      0.00000000      0.00000000
      0.17319915      0.00000000      0.00000000      0.00000000
      0.17346398      0.00000000      0.00000000      0.00000000
      0.17372881      0.00000000      0.00000000      0.00000000
      0.17399364      0.00000000      0.00000000      0.00000000
      0.17425847      0.00000000      0.00000000      0.00000000
      0.17452331      0.00000000      0.00000000      0.00000000
      0.17478814      0.00000000      0.00000000      0.00000000
      0.17505297      0.00000000      0.00000000      0.00000000
      0.17531780      0.00000000      0.00000000      0.00000000
      0.17558263      0.00000000      0.00000000      0.00000000
      0.17584746      0.00000000      0.00000000      0.00000000
      0.17611229      0.00000000      0.00000000      0.00000000
      0.17637712      0.00000000      0.00000000      0.00000000
      0.17664195      0.00000000      0.00000000      0.00000000
      0.17690678      0.00000000      0.00000000      0.00000000
      0.17717161      0.00000000      0.00000000      0.00000000
      0.17743644      0.00000000      0.00000000      0.00000000
      0.17770127      0.00000000      0.00000000      0.00000000
      0.17796610      0.00000000      0.00000000      0.00000000
      0.17823093      0.00000000      0.00000000      0.00000000
      0.17849576      0.00000000      0.00000000      0.00000000
      0.17876059      0.00000000      0.00000000      0.00000000
      0.17902542      0.00000000      0.00000000      0.00000000
      0.17929025      0.00000000      0.00000000      0.00000000
      0.17955508      0.00000000      0.00000000      0.00000000
      0.17981992      0.00000000      0.00000000      0.00000000
      0.18008475      0.00000000      0.00000000      0.00000000
      0.18034958      0.00000000      0.00000000      0.00000000
      0.18061441      0.00000000      0.00000000      0.00000000
      0.18087924      0.00000000      0.00000000      0.00000000
      0.18114407      0.00000000      0.00000000      0.00000000
      0.18140890      0.00000000      0.00000000      0.00000000
      0.18167373      0.00000000      0.00000000      0.00000000
      0.18193856      0.00000000      0.00000000      0.00000000
      0.18220339      0.00000000      0.00000000      0.00000000
      0.18246822      0.00000000      0.00000000      0.00000000
      0.18273305      0.00000000      0.00000000      0.00000000
      0.18299788      0.00000000      0.00000000      0.00000000
      0.18326271      0.00000000      0.00000000      0.00000000
